set,key,clicked,attributed
train_sample,"30,213",1,0
train_sample,"27,478",1,0
train_sample,"70,107",1,0
train_sample,"50,282",1,0
train_sample,"70,145",1,0
train_sample,"29,110",1,0
train_sample,"4,212",1,0
train_sample,"42,356",1,0
train_sample,"56,182",1,0
train_sample,"66,121",1,0
train_sample,"63,265",1,0
train_sample,"14,253",1,0
train_sample,"70,466",1,0
train_sample,"34,21",1,0
train_sample,"42,343",1,0
train_sample,"4,328",1,0
train_sample,"3,420",1,0
train_sample,"31,406",1,0
train_sample,"14,182",1,0
train_sample,"83,121",1,0
train_sample,"6,150",1,0
train_sample,"55,116",1,0
train_sample,"28,317",1,0
train_sample,"19,5",1,1
train_sample,"31,118",1,0
train_sample,"53,30",1,0
train_sample,"11,123",1,0
train_sample,"28,208",1,0
train_sample,"28,467",1,0
train_sample,"15,277",2,0
train_sample,"7,376",1,0
train_sample,"48,211",1,0
train_sample,"10,138",1,0
train_sample,"14,360",1,0
train_sample,"40,334",1,0
train_sample,"36,234",1,0
train_sample,"4,340",1,0
train_sample,"184,121",1,0
train_sample,"41,343",1,0
train_sample,"97,409",1,0
train_sample,"34,259",2,0
train_sample,"58,137",1,0
train_sample,"90,424",1,0
train_sample,"96,319",1,0
train_sample,"26,124",1,0
train_sample,"11,138",1,0
train_sample,"15,360",1,0
train_sample,"46,376",1,0
train_sample,"2,484",1,0
train_sample,"0,243",1,1
train_sample,"14,402",1,0
train_sample,"52,265",1,0
train_sample,"77,134",1,0
train_sample,"18,5",1,1
train_sample,"40,13",1,0
train_sample,"46,262",1,0
train_sample,"37,448",1,0
train_sample,"77,101",1,0
train_sample,"42,244",1,0
train_sample,"37,496",1,0
train_sample,"118,435",1,0
train_sample,"100,259",1,0
train_sample,"607,371",1,0
train_sample,"58,173",1,0
train_sample,"31,13",1,0
train_sample,"36,334",1,0
train_sample,"55,173",1,0
train_sample,"3,322",1,0
train_sample,"10,268",1,0
train_sample,"43,135",2,0
train_sample,"13,15",1,0
train_sample,"41,113",2,0
train_sample,"866,113",1,0
train_sample,"83,107",1,0
train_sample,"41,123",1,0
train_sample,"748,137",1,0
train_sample,"46,236",2,0
train_sample,"7,480",1,0
train_sample,"52,19",1,0
train_sample,"46,134",1,0
train_sample,"79,439",1,0
train_sample,"14,118",1,0
train_sample,"20,120",1,0
train_sample,"31,123",1,0
train_sample,"49,340",2,0
train_sample,"4,402",1,0
train_sample,"66,259",1,0
train_sample,"32,484",1,0
train_sample,"2,376",1,0
train_sample,"34,111",1,0
train_sample,"71,402",1,0
train_sample,"12,268",1,0
train_sample,"92,379",1,0
train_sample,"6,496",1,0
train_sample,"53,215",1,0
train_sample,"46,402",1,0
train_sample,"58,481",1,0
train_sample,"11,490",1,0
train_sample,"11,210",1,0
train_sample,"79,107",1,0
train_sample,"49,150",1,0
train_sample,"8,450",1,0
train_sample,"79,19",1,0
train_sample,"9,457",1,0
train_sample,"14,116",1,0
train_sample,"22,343",1,0
train_sample,"22,108",1,0
train_sample,"65,212",1,0
train_sample,"23,446",1,0
train_sample,"65,449",1,0
train_sample,"64,430",1,0
train_sample,"55,379",1,0
train_sample,"35,174",1,0
train_sample,"23,325",1,0
train_sample,"34,315",1,0
train_sample,"193,101",1,0
train_sample,"40,349",1,0
train_sample,"2,21",1,0
train_sample,"11,113",1,0
train_sample,"56,178",1,0
train_sample,"62,105",1,0
train_sample,"56,328",1,0
train_sample,"10,30",1,0
train_sample,"19,282",1,0
train_sample,"37,421",1,0
train_sample,"36,182",1,0
train_sample,"3,453",1,0
train_sample,"27,277",1,0
train_sample,"155,480",1,0
train_sample,"26,17",1,0
train_sample,"178,145",1,0
train_sample,"64,497",1,0
train_sample,"26,376",1,0
train_sample,"3,449",2,0
train_sample,"27,120",1,0
train_sample,"4,478",1,0
train_sample,"25,490",1,0
train_sample,"5,445",1,0
train_sample,"60,326",1,0
train_sample,"10,411",1,0
train_sample,"52,477",1,0
train_sample,"5,234",1,0
train_sample,"23,24",1,0
train_sample,"10,360",1,0
train_sample,"90,150",1,0
train_sample,"97,137",1,0
train_sample,"52,442",1,0
train_sample,"25,361",1,0
train_sample,"77,105",1,0
train_sample,"26,487",2,0
train_sample,"83,245",1,0
train_sample,"100,237",1,0
train_sample,"20,123",1,0
train_sample,"11,360",1,0
train_sample,"42,111",1,0
train_sample,"21,171",1,1
train_sample,"92,343",1,0
train_sample,"15,484",1,0
train_sample,"46,278",1,0
train_sample,"97,452",1,0
train_sample,"39,265",1,0
train_sample,"100,265",1,0
train_sample,"28,330",1,0
train_sample,"107,409",1,0
train_sample,"25,421",1,0
train_sample,"73,135",1,0
train_sample,"28,497",1,0
train_sample,"48,244",1,0
train_sample,"866,400",1,0
train_sample,"49,449",1,0
